investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004405,2024-07-01,148568,REDEMPTION,496031,Madhya Pradesh,Indore,T30,36-45,Female,35.9,Net Banking,PENDING
INV000793,2024-07-01,148568,LUMPSUM,211777,West Bengal,Kolkata,T30,26-35,Female,8.4,UPI,PENDING
INV001777,2024-07-01,119094,SIP,1759,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,PENDING
INV003197,2024-07-02,118635,LUMPSUM,6114,Punjab,Chandigarh,T30,26-35,Male,24.7,Mandate,PENDING
INV001826,2024-07-02,119598,SIP,17845,Punjab,Amritsar,B30,18-25,Male,4.7,UPI,PENDING
INV001805,2024-07-03,120503,SIP,497,Gujarat,Ahmedabad,T30,36-45,Male,44.9,Cheque,PENDING
INV002798,2024-07-03,119598,SIP,8365,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Cheque,PENDING
INV001315,2024-07-03,118634,SIP,1687,Telangana,Hyderabad,T30,46-55,Female,32.9,UPI,PENDING
INV002533,2024-07-03,125498,SIP,809,Haryana,Faridabad,B30,46-55,Male,73.5,Net Banking,PENDING
INV002016,2024-07-04,119120,SIP,1683,Delhi,Noida,T30,46-55,Male,17.2,UPI,PENDING
INV001561,2024-07-04,101208,SIP,29182,Rajasthan,Udaipur,B30,36-45,Male,39.4,Mandate,PENDING
INV004061,2024-07-04,148567,SIP,45711,Punjab,Chandigarh,T30,26-35,Male,22.2,Net Banking,PENDING
INV003824,2024-07-04,101208,LUMPSUM,469696,Telangana,Hyderabad,T30,26-35,Male,9.4,Net Banking,PENDING
INV001458,2024-07-05,120844,LUMPSUM,140168,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Mandate,PENDING
INV003543,2024-07-05,102885,LUMPSUM,374623,Maharashtra,Nashik,B30,26-35,Male,8.3,Net Banking,PENDING
INV003031,2024-07-05,119094,REDEMPTION,7261,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,PENDING
INV004731,2024-07-05,119094,LUMPSUM,422684,Punjab,Amritsar,B30,26-35,Male,17.6,Net Banking,PENDING
INV002689,2024-07-05,118635,SIP,1135,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,UPI,PENDING
INV000309,2024-07-05,148568,SIP,956,Delhi,Gurugram,T30,26-35,Male,18.1,Cheque,PENDING
INV001037,2024-07-06,102886,SIP,8336,Haryana,Faridabad,B30,36-45,Female,41.8,Cheque,PENDING
INV002018,2024-07-06,101207,SIP,2495,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Mandate,PENDING
INV003745,2024-07-06,120505,LUMPSUM,290419,West Bengal,Kolkata,T30,36-45,Male,17.8,Cheque,PENDING
INV000350,2024-07-06,148568,SIP,16066,Uttar Pradesh,Lucknow,T30,46-55,Male,32.0,UPI,PENDING
INV000287,2024-07-06,148568,REDEMPTION,342773,Uttar Pradesh,Kanpur,B30,56+,Female,15.9,Cheque,PENDING
INV003766,2024-07-06,118635,SIP,8985,West Bengal,Kolkata,T30,36-45,Male,52.3,UPI,PENDING
INV000285,2024-07-07,120505,LUMPSUM,312793,Madhya Pradesh,Indore,T30,18-25,Female,3.6,UPI,PENDING
INV004992,2024-07-07,125497,LUMPSUM,376369,Rajasthan,Udaipur,B30,26-35,Male,11.1,Mandate,PENDING
INV001666,2024-07-07,119551,SIP,51182,Madhya Pradesh,Bhopal,B30,36-45,Male,58.1,Net Banking,PENDING
INV004243,2024-07-07,100016,REDEMPTION,524410,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,PENDING
INV003279,2024-07-08,149324,SIP,3111,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,PENDING
INV002947,2024-07-08,118636,LUMPSUM,86418,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,PENDING
INV004910,2024-07-08,119552,SIP,11361,Karnataka,Mysore,B30,26-35,Female,22.7,UPI,PENDING
INV000601,2024-07-09,119092,LUMPSUM,217669,Rajasthan,Jaipur,T30,46-55,Male,52.6,Net Banking,PENDING
INV002904,2024-07-09,119551,REDEMPTION,540629,West Bengal,Kolkata,T30,36-45,Male,52.2,Mandate,PENDING
INV004108,2024-07-09,120506,SIP,2131,Madhya Pradesh,Indore,T30,36-45,Female,22.5,Cheque,PENDING
INV003110,2024-07-09,118635,LUMPSUM,489053,Rajasthan,Jaipur,T30,26-35,Male,9.0,Net Banking,PENDING
INV004333,2024-07-10,119599,LUMPSUM,265079,Telangana,Hyderabad,T30,36-45,Female,14.8,UPI,PENDING
INV001235,2024-07-10,148569,SIP,25662,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,PENDING
INV002862,2024-07-10,119094,SIP,572,Telangana,Hyderabad,T30,56+,Male,72.7,Cheque,PENDING
INV003892,2024-07-10,118632,LUMPSUM,358731,Punjab,Amritsar,B30,46-55,Male,24.4,Net Banking,PENDING
INV000567,2024-07-11,149323,LUMPSUM,377559,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,PENDING
INV001002,2024-07-11,118633,SIP,10436,Telangana,Hyderabad,T30,36-45,Male,52.5,Mandate,PENDING
INV000354,2024-07-11,100016,LUMPSUM,191334,Telangana,Hyderabad,T30,26-35,Male,21.2,UPI,PENDING
INV001291,2024-07-11,119095,SIP,2755,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,Net Banking,PENDING
INV002782,2024-07-11,101206,SIP,12043,Punjab,Chandigarh,T30,18-25,Male,3.7,Mandate,PENDING
INV004125,2024-07-11,149324,SIP,40082,Gujarat,Surat,T30,26-35,Male,9.4,Mandate,PENDING
INV003542,2024-07-11,102886,SIP,5143,Telangana,Hyderabad,T30,26-35,Male,10.0,Mandate,PENDING
INV000058,2024-07-11,125498,SIP,9437,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,PENDING
INV003925,2024-07-11,118636,LUMPSUM,263187,Punjab,Amritsar,B30,26-35,Female,14.2,Mandate,PENDING
INV002577,2024-07-12,149323,SIP,46803,Karnataka,Mysore,B30,36-45,Female,60.0,UPI,PENDING
INV001223,2024-07-12,119120,LUMPSUM,472584,Punjab,Amritsar,B30,56+,Male,46.0,UPI,PENDING
INV004939,2024-07-12,119552,SIP,44794,Punjab,Amritsar,B30,18-25,Male,4.7,Net Banking,PENDING
INV002942,2024-07-12,120503,SIP,573,Delhi,Noida,T30,36-45,Male,27.8,Mandate,PENDING
INV001178,2024-07-12,148567,SIP,1060,West Bengal,Kolkata,T30,26-35,Female,10.3,UPI,PENDING
INV004091,2024-07-12,149323,LUMPSUM,75297,Tamil Nadu,Chennai,T30,26-35,Male,7.2,UPI,PENDING
INV001810,2024-07-12,120505,SIP,5742,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,UPI,PENDING
INV004329,2024-07-13,101206,LUMPSUM,375673,Haryana,Gurugram,T30,18-25,Female,7.5,Mandate,PENDING
INV004982,2024-07-13,120504,LUMPSUM,162190,Haryana,Faridabad,B30,18-25,Female,7.9,Cheque,PENDING
INV002630,2024-07-13,149323,SIP,1136,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,PENDING
INV002141,2024-07-13,149323,SIP,1900,Delhi,New Delhi,T30,46-55,Male,36.2,UPI,PENDING
INV003872,2024-07-13,119551,SIP,2235,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Net Banking,PENDING
INV004341,2024-07-13,119551,SIP,1011,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,PENDING
INV003695,2024-07-13,148568,SIP,2725,Karnataka,Bangalore,T30,36-45,Male,31.0,UPI,PENDING
INV004250,2024-07-14,120503,LUMPSUM,495134,Haryana,Gurugram,T30,26-35,Female,6.4,Net Banking,PENDING
INV000313,2024-07-14,120507,REDEMPTION,57578,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Cheque,PENDING
INV000146,2024-07-14,120842,SIP,56908,Delhi,Gurugram,T30,26-35,Male,14.1,Net Banking,PENDING
INV001583,2024-07-14,100025,LUMPSUM,47142,Delhi,Gurugram,T30,18-25,Male,3.1,Mandate,PENDING
INV000155,2024-07-15,120506,SIP,549,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Mandate,PENDING
INV003579,2024-07-15,120843,SIP,1614,West Bengal,Kolkata,T30,18-25,Male,4.6,UPI,PENDING
INV004169,2024-07-15,119599,SIP,51481,Rajasthan,Udaipur,B30,26-35,Female,20.4,UPI,PENDING
INV003941,2024-07-15,118635,LUMPSUM,357265,Rajasthan,Udaipur,B30,26-35,Male,8.0,Mandate,PENDING
INV001269,2024-07-15,148567,SIP,5179,Maharashtra,Mumbai,T30,26-35,Male,14.4,Mandate,PENDING
INV004311,2024-07-16,118632,REDEMPTION,210855,Uttar Pradesh,Agra,B30,26-35,Female,17.0,UPI,PENDING
INV004629,2024-07-16,119095,SIP,8527,Karnataka,Bangalore,T30,18-25,Female,4.9,UPI,PENDING
INV003638,2024-07-16,149324,LUMPSUM,53539,West Bengal,Kolkata,T30,56+,Male,27.1,Net Banking,PENDING
INV000662,2024-07-16,120507,SIP,2089,Gujarat,Surat,T30,36-45,Female,20.1,Mandate,PENDING
INV003517,2024-07-16,125497,SIP,6499,Gujarat,Ahmedabad,T30,26-35,Male,16.6,Mandate,PENDING
INV000857,2024-07-16,102886,SIP,7192,Gujarat,Ahmedabad,T30,26-35,Female,23.6,UPI,PENDING
INV002271,2024-07-16,148568,LUMPSUM,402634,Tamil Nadu,Chennai,T30,46-55,Female,75.9,Net Banking,PENDING
INV001024,2024-07-17,149322,REDEMPTION,184995,Uttar Pradesh,Agra,B30,18-25,Female,6.7,Cheque,PENDING
INV001507,2024-07-17,149322,SIP,2087,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,PENDING
INV002992,2024-07-17,120842,REDEMPTION,16135,Tamil Nadu,Chennai,T30,26-35,Male,14.6,Net Banking,PENDING
INV000313,2024-07-17,100025,SIP,6386,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Mandate,PENDING
INV000228,2024-07-18,100033,LUMPSUM,263376,Karnataka,Bangalore,T30,26-35,Male,7.2,Cheque,PENDING
INV003340,2024-07-18,101206,LUMPSUM,297479,Madhya Pradesh,Indore,T30,26-35,Male,22.5,Cheque,PENDING
INV000242,2024-07-18,149324,SIP,8191,Maharashtra,Nashik,B30,36-45,Male,40.2,Net Banking,PENDING
INV003675,2024-07-18,120843,REDEMPTION,237374,West Bengal,Kolkata,T30,56+,Male,63.9,Mandate,PENDING
INV000269,2024-07-19,118633,SIP,1775,Punjab,Amritsar,B30,46-55,Male,47.3,UPI,PENDING
INV004498,2024-07-19,118634,SIP,8304,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,PENDING
INV002633,2024-07-19,119095,LUMPSUM,223550,Karnataka,Bangalore,T30,26-35,Female,8.1,Mandate,PENDING
INV002137,2024-07-19,120506,REDEMPTION,255600,Tamil Nadu,Coimbatore,B30,36-45,Male,17.6,Net Banking,PENDING
INV001808,2024-07-19,120844,LUMPSUM,193447,Punjab,Chandigarh,T30,26-35,Female,7.0,Mandate,PENDING
INV002211,2024-07-20,101208,SIP,1019,Gujarat,Surat,T30,26-35,Male,11.3,Net Banking,PENDING
INV003222,2024-07-20,100016,SIP,8021,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,PENDING
INV002084,2024-07-20,119094,SIP,2072,Punjab,Chandigarh,T30,18-25,Male,5.4,Mandate,PENDING
INV001841,2024-07-20,148568,REDEMPTION,42027,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Net Banking,PENDING
INV000986,2024-07-20,102887,SIP,24038,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Net Banking,PENDING
INV001759,2024-07-20,148569,SIP,8574,Haryana,Faridabad,B30,36-45,Female,25.6,Net Banking,PENDING
INV003969,2024-07-20,120841,SIP,2019,Karnataka,Bangalore,T30,46-55,Male,76.3,Mandate,PENDING
INV000243,2024-07-21,120505,SIP,1958,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,PENDING
INV003212,2024-07-22,119120,REDEMPTION,224197,West Bengal,Kolkata,T30,26-35,Male,17.2,Mandate,PENDING
INV004523,2024-07-22,119092,LUMPSUM,325937,Haryana,Gurugram,T30,26-35,Female,13.5,Mandate,PENDING
INV003047,2024-07-22,102885,SIP,3441,Maharashtra,Mumbai,T30,46-55,Male,40.0,Net Banking,PENDING
INV003792,2024-07-23,148567,SIP,6954,Maharashtra,Pune,T30,46-55,Male,17.9,Cheque,PENDING
INV002208,2024-07-24,119094,SIP,5590,Punjab,Chandigarh,T30,56+,Male,61.1,UPI,PENDING
INV001197,2024-07-24,118635,SIP,2093,West Bengal,Kolkata,T30,36-45,Female,29.6,Mandate,PENDING
INV002292,2024-07-24,120506,LUMPSUM,311195,Rajasthan,Udaipur,B30,36-45,Male,54.1,Cheque,PENDING
INV003449,2024-07-25,102886,REDEMPTION,324067,Gujarat,Ahmedabad,T30,56+,Male,10.0,Net Banking,PENDING
INV001549,2024-07-25,100016,SIP,45669,Haryana,Gurugram,T30,36-45,Male,19.5,Net Banking,PENDING
INV003511,2024-07-25,120504,REDEMPTION,234064,Haryana,Gurugram,T30,46-55,Male,36.8,Cheque,PENDING
INV002459,2024-07-25,120843,SIP,1779,Rajasthan,Udaipur,B30,18-25,Female,5.2,Cheque,PENDING
INV000131,2024-07-25,120844,SIP,1698,Telangana,Hyderabad,T30,36-45,Female,16.8,Cheque,PENDING
INV002143,2024-07-25,102886,SIP,2470,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Net Banking,PENDING
INV003672,2024-07-25,119552,SIP,23539,Uttar Pradesh,Agra,B30,36-45,Male,32.5,UPI,PENDING
INV003909,2024-07-25,118632,REDEMPTION,382126,Haryana,Gurugram,T30,46-55,Male,29.1,Net Banking,PENDING
INV001271,2024-07-25,120843,SIP,3576,Haryana,Gurugram,T30,36-45,Male,52.4,Cheque,PENDING
INV003256,2024-07-25,120507,SIP,10284,Punjab,Amritsar,B30,46-55,Male,26.0,Mandate,PENDING
INV000635,2024-07-26,102887,SIP,7360,Delhi,New Delhi,T30,18-25,Female,4.2,Net Banking,PENDING
INV001835,2024-07-26,119093,SIP,23851,Delhi,Noida,T30,26-35,Female,13.2,UPI,PENDING
INV001096,2024-07-26,100033,SIP,4019,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,PENDING
INV000894,2024-07-26,149322,SIP,8029,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,PENDING
INV001652,2024-07-26,119599,SIP,3197,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Mandate,PENDING
INV004871,2024-07-26,125498,SIP,864,Punjab,Chandigarh,T30,26-35,Male,9.2,Net Banking,PENDING
INV003469,2024-07-26,119552,SIP,4540,Maharashtra,Nashik,B30,26-35,Male,9.9,Net Banking,PENDING
INV000679,2024-07-27,149322,SIP,2116,Haryana,Faridabad,B30,46-55,Female,79.1,Cheque,PENDING
INV002333,2024-07-27,120506,REDEMPTION,470638,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Mandate,PENDING
INV002241,2024-07-27,119093,SIP,5777,Punjab,Amritsar,B30,36-45,Female,41.4,UPI,PENDING
INV002675,2024-07-27,119093,SIP,26311,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Cheque,PENDING
INV002017,2024-07-27,148568,SIP,904,Karnataka,Mysore,B30,26-35,Female,15.0,UPI,PENDING
INV002871,2024-07-27,118636,REDEMPTION,342030,Delhi,Gurugram,T30,26-35,Male,15.2,Net Banking,PENDING
INV002308,2024-07-27,119094,REDEMPTION,210003,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,PENDING
INV001351,2024-07-27,119552,SIP,28197,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Mandate,PENDING
INV004640,2024-07-27,119093,SIP,12853,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,PENDING
INV003593,2024-07-27,119599,SIP,2282,Karnataka,Bangalore,T30,26-35,Female,21.6,Cheque,PENDING
INV004238,2024-07-28,101208,LUMPSUM,409729,Haryana,Faridabad,B30,36-45,Male,40.2,UPI,PENDING
INV003245,2024-07-28,120841,SIP,27519,Maharashtra,Pune,T30,26-35,Male,21.5,Mandate,PENDING
INV003654,2024-07-28,100016,SIP,3290,Delhi,New Delhi,T30,18-25,Male,6.6,UPI,PENDING
INV004316,2024-07-28,149324,SIP,27989,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,PENDING
INV004267,2024-07-28,120841,SIP,29709,Gujarat,Surat,T30,46-55,Male,99.7,UPI,PENDING
INV000105,2024-07-28,148568,LUMPSUM,324034,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,PENDING
INV001981,2024-07-28,120504,SIP,8213,Gujarat,Ahmedabad,T30,26-35,Male,19.4,UPI,PENDING
INV001147,2024-07-29,119551,LUMPSUM,346803,Tamil Nadu,Coimbatore,B30,36-45,Female,14.6,Net Banking,PENDING
INV004858,2024-07-29,119551,SIP,5814,Uttar Pradesh,Kanpur,B30,36-45,Male,56.4,Mandate,PENDING
INV002900,2024-07-29,149323,SIP,48453,Haryana,Faridabad,B30,26-35,Female,14.2,Cheque,PENDING
INV002778,2024-07-29,100025,REDEMPTION,366092,Punjab,Chandigarh,T30,26-35,Female,13.5,Cheque,PENDING
INV004272,2024-07-29,119598,SIP,2866,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Cheque,PENDING
INV004560,2024-07-29,119095,SIP,8296,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,Net Banking,PENDING
INV003221,2024-07-30,118634,SIP,14052,Karnataka,Mysore,B30,26-35,Male,15.8,Mandate,PENDING
INV001895,2024-07-30,120843,REDEMPTION,49898,Gujarat,Ahmedabad,T30,36-45,Male,56.4,Net Banking,PENDING
INV004959,2024-07-30,120842,REDEMPTION,266846,Delhi,New Delhi,T30,18-25,Female,5.8,Mandate,PENDING
INV004248,2024-07-30,120841,SIP,44014,West Bengal,Kolkata,T30,46-55,Male,89.3,Mandate,PENDING
INV000064,2024-07-30,149324,LUMPSUM,473247,Uttar Pradesh,Kanpur,B30,18-25,Female,3.5,Cheque,PENDING
INV001131,2024-07-30,118635,SIP,2673,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,UPI,PENDING
INV004485,2024-07-30,118636,SIP,6734,Haryana,Faridabad,B30,18-25,Male,6.6,Mandate,PENDING
INV004329,2024-07-30,102887,LUMPSUM,191472,Haryana,Gurugram,T30,18-25,Female,7.5,Cheque,PENDING
INV000418,2024-07-30,120503,SIP,2589,Rajasthan,Jaipur,T30,26-35,Female,13.6,Net Banking,PENDING
INV000907,2024-07-31,119599,SIP,865,Karnataka,Bangalore,T30,46-55,Female,64.5,Net Banking,PENDING
INV003223,2024-07-31,102887,REDEMPTION,406674,Tamil Nadu,Coimbatore,B30,26-35,Male,15.4,Net Banking,PENDING
INV001258,2024-07-31,101208,SIP,7592,Karnataka,Mysore,B30,36-45,Male,42.4,UPI,PENDING
INV002363,2024-07-31,102887,LUMPSUM,278742,Punjab,Chandigarh,T30,26-35,Male,12.7,Net Banking,PENDING
INV001541,2024-07-31,125497,LUMPSUM,298338,Delhi,New Delhi,T30,26-35,Male,12.4,Net Banking,PENDING
INV003989,2024-07-31,120841,REDEMPTION,261287,Maharashtra,Nashik,B30,26-35,Male,24.6,Mandate,PENDING
INV001923,2024-07-31,118633,SIP,10479,Gujarat,Surat,T30,18-25,Female,4.0,Net Banking,PENDING
INV003957,2024-08-01,101206,LUMPSUM,151528,Delhi,Noida,T30,36-45,Male,30.9,Mandate,PENDING
INV002614,2024-08-01,125498,SIP,873,Punjab,Chandigarh,T30,36-45,Male,13.2,UPI,PENDING
INV002951,2024-08-01,120844,SIP,4446,Karnataka,Bangalore,T30,36-45,Male,58.6,UPI,PENDING
INV001516,2024-08-01,148567,SIP,50723,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Net Banking,PENDING
INV004680,2024-08-01,148569,REDEMPTION,277131,Punjab,Chandigarh,T30,36-45,Male,26.8,UPI,PENDING
INV003819,2024-08-01,148567,REDEMPTION,240243,Haryana,Gurugram,T30,26-35,Male,19.0,UPI,PENDING
INV000569,2024-08-02,118633,SIP,26522,Madhya Pradesh,Indore,T30,26-35,Male,8.0,Mandate,PENDING
INV001328,2024-08-02,120842,REDEMPTION,468333,Uttar Pradesh,Lucknow,T30,26-35,Male,7.4,Net Banking,PENDING
INV000130,2024-08-02,119094,REDEMPTION,243131,Madhya Pradesh,Indore,T30,56+,Female,69.4,UPI,PENDING
INV002196,2024-08-02,118635,SIP,42698,Delhi,Gurugram,T30,26-35,Female,23.6,Mandate,PENDING
INV004452,2024-08-02,149323,LUMPSUM,93143,Rajasthan,Udaipur,B30,26-35,Male,17.6,Mandate,PENDING
INV002687,2024-08-03,119120,SIP,22156,Delhi,New Delhi,T30,36-45,Male,25.9,UPI,PENDING
INV002520,2024-08-03,119095,LUMPSUM,390703,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Net Banking,PENDING
INV000275,2024-08-03,100025,SIP,22551,Karnataka,Mysore,B30,26-35,Male,10.2,UPI,PENDING
INV002666,2024-08-03,100025,LUMPSUM,223243,Madhya Pradesh,Bhopal,B30,46-55,Female,93.7,Cheque,PENDING
INV003375,2024-08-03,119095,SIP,56020,Telangana,Hyderabad,T30,56+,Female,62.2,Net Banking,PENDING
INV001223,2024-08-03,118636,SIP,10419,Punjab,Amritsar,B30,56+,Male,46.0,Mandate,PENDING
INV004635,2024-08-04,148568,SIP,48129,Punjab,Chandigarh,T30,18-25,Male,4.4,Mandate,PENDING
INV004619,2024-08-04,120842,SIP,3545,Gujarat,Ahmedabad,T30,46-55,Male,47.9,Cheque,PENDING
INV003495,2024-08-04,119094,SIP,551,West Bengal,Kolkata,T30,26-35,Female,22.9,UPI,PENDING
INV001836,2024-08-04,119599,LUMPSUM,374891,Uttar Pradesh,Agra,B30,26-35,Male,17.4,UPI,PENDING
INV004451,2024-08-05,101207,SIP,8651,Madhya Pradesh,Bhopal,B30,56+,Male,78.6,Net Banking,PENDING
INV002364,2024-08-05,148569,REDEMPTION,259729,Rajasthan,Jaipur,T30,46-55,Male,51.3,UPI,PENDING
INV002274,2024-08-06,118633,LUMPSUM,321177,Tamil Nadu,Coimbatore,B30,18-25,Female,6.9,UPI,PENDING
INV002468,2024-08-06,148567,LUMPSUM,438353,West Bengal,Kolkata,T30,46-55,Male,48.8,Cheque,PENDING
INV000580,2024-08-06,100033,REDEMPTION,587757,Uttar Pradesh,Agra,B30,56+,Male,31.8,Cheque,PENDING
INV002035,2024-08-06,120506,LUMPSUM,151938,Tamil Nadu,Chennai,T30,36-45,Male,12.2,UPI,PENDING
INV002161,2024-08-06,148568,SIP,8315,Maharashtra,Nashik,B30,26-35,Male,11.4,Cheque,PENDING
INV003593,2024-08-07,102886,SIP,1123,Karnataka,Bangalore,T30,26-35,Female,21.6,UPI,PENDING
INV003121,2024-08-07,149322,LUMPSUM,21283,Telangana,Hyderabad,T30,36-45,Male,13.7,Cheque,PENDING
INV000707,2024-08-07,125498,SIP,2926,Karnataka,Mysore,B30,36-45,Female,46.6,UPI,PENDING
INV000864,2024-08-07,148569,SIP,4913,Tamil Nadu,Chennai,T30,26-35,Female,24.9,Cheque,PENDING
INV000857,2024-08-08,148569,SIP,5883,Gujarat,Ahmedabad,T30,26-35,Female,23.6,Mandate,PENDING
INV000845,2024-08-08,101208,SIP,876,Uttar Pradesh,Kanpur,B30,36-45,Male,17.5,Net Banking,PENDING
INV004915,2024-08-08,119552,SIP,23297,Uttar Pradesh,Kanpur,B30,26-35,Male,9.6,Cheque,PENDING
INV000045,2024-08-08,119120,SIP,805,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,UPI,PENDING
INV003025,2024-08-09,120505,LUMPSUM,133343,Gujarat,Surat,T30,26-35,Female,11.9,Mandate,PENDING
INV000563,2024-08-09,118634,LUMPSUM,35945,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Cheque,PENDING
INV000802,2024-08-09,102886,LUMPSUM,253679,Gujarat,Ahmedabad,T30,36-45,Male,34.4,UPI,PENDING
INV002645,2024-08-09,100025,SIP,9387,Haryana,Gurugram,T30,46-55,Female,67.7,UPI,PENDING
INV001058,2024-08-09,119093,LUMPSUM,56181,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Net Banking,PENDING
INV000487,2024-08-09,125498,LUMPSUM,325485,Telangana,Hyderabad,T30,36-45,Male,41.7,Cheque,PENDING
INV003525,2024-08-10,102887,LUMPSUM,36125,Karnataka,Mysore,B30,36-45,Male,36.1,Cheque,PENDING
INV000733,2024-08-10,118635,LUMPSUM,274272,Uttar Pradesh,Lucknow,T30,18-25,Male,3.9,Net Banking,PENDING
INV001006,2024-08-10,148568,SIP,29912,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,UPI,PENDING
INV001676,2024-08-10,118636,LUMPSUM,483880,Haryana,Faridabad,B30,56+,Female,30.9,Cheque,PENDING
INV001798,2024-08-10,101206,SIP,3516,Tamil Nadu,Chennai,T30,36-45,Female,21.3,Mandate,PENDING
INV001202,2024-08-10,101207,SIP,16694,Karnataka,Bangalore,T30,26-35,Male,11.3,UPI,PENDING
INV000341,2024-08-11,149323,SIP,2065,Delhi,New Delhi,T30,26-35,Male,19.6,UPI,PENDING
INV002877,2024-08-11,119552,REDEMPTION,47528,Rajasthan,Jaipur,T30,36-45,Male,56.5,UPI,PENDING
INV001017,2024-08-11,119551,SIP,2922,West Bengal,Kolkata,T30,26-35,Female,19.0,UPI,PENDING
INV003172,2024-08-12,120506,SIP,551,Delhi,Gurugram,T30,26-35,Male,21.5,UPI,PENDING
INV002302,2024-08-12,101208,SIP,564,West Bengal,Kolkata,T30,26-35,Male,10.1,Net Banking,PENDING
INV001219,2024-08-12,148568,SIP,7109,West Bengal,Kolkata,T30,26-35,Male,18.4,Mandate,PENDING
INV004540,2024-08-12,148569,SIP,56071,Punjab,Chandigarh,T30,36-45,Male,48.9,UPI,PENDING
INV001789,2024-08-13,120844,REDEMPTION,288049,Gujarat,Surat,T30,18-25,Male,4.4,UPI,PENDING
INV001406,2024-08-13,120841,SIP,462,Telangana,Hyderabad,T30,46-55,Male,86.0,Net Banking,PENDING
INV002932,2024-08-13,100033,SIP,28369,Haryana,Gurugram,T30,36-45,Female,28.4,UPI,PENDING
INV003839,2024-08-13,100033,SIP,1102,Gujarat,Surat,T30,26-35,Female,11.5,Cheque,PENDING
INV000444,2024-08-13,118634,SIP,6477,Maharashtra,Pune,T30,36-45,Female,42.1,Net Banking,PENDING
INV004695,2024-08-14,119094,SIP,2339,Gujarat,Ahmedabad,T30,26-35,Female,14.3,Cheque,PENDING
INV001355,2024-08-14,118633,LUMPSUM,391004,Tamil Nadu,Chennai,T30,46-55,Female,89.8,UPI,PENDING
INV004455,2024-08-14,118633,SIP,802,Telangana,Hyderabad,T30,18-25,Female,3.5,UPI,PENDING
INV003748,2024-08-14,120506,LUMPSUM,138978,Madhya Pradesh,Indore,T30,46-55,Male,66.4,UPI,PENDING
INV003113,2024-08-15,120843,SIP,4040,Rajasthan,Jaipur,T30,26-35,Male,22.0,Mandate,PENDING
INV001888,2024-08-15,101207,LUMPSUM,79087,Delhi,New Delhi,T30,18-25,Female,6.4,UPI,PENDING
INV001371,2024-08-15,125497,REDEMPTION,199869,Tamil Nadu,Coimbatore,B30,26-35,Male,22.9,Mandate,PENDING
INV000678,2024-08-15,119093,SIP,3225,Gujarat,Surat,T30,26-35,Male,19.1,Cheque,PENDING
